2007-11-27,14953.93,14801.87,15312.55,15222.85
2007-11-28,15271.14,15089.35,15280.91,15153.78
2007-11-29,15339.61,15339.61,15555.04,15513.74
2007-11-30,15520.53,15520.53,15751.2,15680.67
2007-12-03,15747.47,15577.69,15799.69,15628.97
2007-12-04,15613.89,15446.47,15683.18,15480.19
2007-12-05,15418.95,15365.39,15621.54,15608.88
2007-12-06,15782.4,15740.94,15898.26,15874.08
2007-12-07,15992.24,15948.54,16107.65,15956.37
2007-12-10,16007.33,15826.25,16017.14,15924.39
2007-12-11,16003.09,15972.45,16075.61,16044.72
2007-12-12,15828.65,15700.15,15963.43,15932.26
2007-12-13,15818.48,15532.53,15833.1,15536.52
2007-12-14,15547.19,15433.77,15697.05,15514.51
2007-12-17,15433.3,15219.07,15508.5,15249.79
2007-12-18,15099.2,15004.41,15301.69,15207.86
2007-12-19,15165.09,15030.51,15267.75,15030.51
2007-12-20,15151.37,15017.97,15161.66,15031.6
2007-12-21,15044.35,14998.01,15275.61,15257.0
2007-12-25,15441.33,15441.33,15583.39,15552.59
2007-12-26,15613.96,15559.47,15653.54,15653.54
2007-12-27,15616.41,15535.51,15628.31,15564.69
2007-12-28,15413.37,15240.96,15413.37,15307.78
2008-01-04,15155.73,14542.58,15156.66,14691.41
2008-01-07,14549.38,14438.61,14667.85,14500.55
2008-01-08,14429.3,14365.86,14547.8,14528.67
2008-01-09,14364.71,14271.57,14602.65,14599.16
2008-01-10,14546.32,14388.11,14584.73,14388.11
2008-01-11,14419.43,14096.54,14447.49,14110.79
2008-01-15,14134.91,13915.15,14224.0,13972.63
2008-01-16,13796.73,13500.59,13841.93,13504.51
2008-01-17,13596.38,13472.45,13803.08,13783.45
2008-01-18,13577.5,13365.32,13902.64,13861.29
2008-01-21,13701.43,13320.51,13704.65,13325.94
2008-01-22,13125.23,12572.68,13125.23,12573.05
2008-01-23,12756.31,12619.78,13063.78,12829.06
2008-01-24,12952.5,12952.5,13134.77,13092.78
2008-01-25,13258.77,13248.89,13647.16,13629.16
2008-01-28,13482.84,13087.91,13501.86,13087.91
2008-01-29,13246.69,13224.66,13506.81,13478.86
2008-01-30,13500.52,13271.13,13514.13,13345.03
2008-01-31,13227.48,13154.77,13622.68,13592.47
2008-02-01,13517.74,13444.08,13648.39,13497.16
2008-02-04,13642.6,13642.6,13889.24,13859.7
2008-02-05,13806.17,13665.64,13821.92,13745.5
2008-02-06,13548.53,13099.24,13552.19,13099.24
2008-02-07,13077.25,12972.55,13244.19,13207.15
2008-02-08,13143.08,12997.88,13279.52,13017.24
2008-02-12,12998.87,12923.42,13138.28,13021.96
2008-02-13,13162.95,13036.62,13240.26,13068.3
2008-02-14,13254.59,13251.86,13626.45,13626.45
2008-02-15,13508.53,13356.39,13666.68,13622.56
2008-02-19,13761.76,13691.88,13853.21,13757.91
2008-02-20,13729.75,13310.37,13729.75,13310.37
2008-02-21,13462.72,13439.59,13783.97,13688.28
2008-02-22,13530.19,13378.72,13540.62,13500.46
2008-02-25,13612.31,13612.31,13969.18,13914.57
2008-02-26,14036.89,13803.46,14053.85,13824.72
2008-02-27,14007.32,13956.44,14105.47,14031.3
2008-02-28,13877.88,13794.71,13962.3,13925.51
2008-02-29,13735.44,13533.25,13738.56,13603.02
2008-03-03,13412.87,12992.18,13413.63,12992.18
2008-03-04,13080.29,12883.07,13110.39,12992.28
2008-03-05,12973.03,12919.81,13044.01,12972.06
2008-03-06,13068.89,13050.55,13365.22,13215.42
2008-03-07,13024.61,12744.52,13024.61,12782.8
2008-03-10,12716.84,12527.07,12777.07,12532.13
2008-03-11,12392.31,12352.79,12674.89,12658.28
2008-03-12,12841.88,12799.42,13071.22,12861.13
2008-03-13,12741.26,12351.72,12772.37,12433.44
2008-03-14,12509.81,12167.09,12582.57,12241.6
2008-03-17,12089.03,11691.0,12132.69,11787.51
2008-03-18,11828.99,11793.6,11995.06,11964.16
2008-03-19,12142.33,12142.33,12374.75,12260.44
2008-03-21,12331.64,12308.03,12496.41,12482.57
2008-03-24,12473.06,12438.2,12582.46,12480.09
2008-03-25,12639.74,12572.77,12791.24,12745.22
2008-03-26,12648.97,12591.01,12711.78,12706.63
2008-03-27,12618.42,12475.88,12621.56,12604.58
2008-03-28,12594.34,12507.68,12874.45,12820.47
2008-03-31,12709.28,12430.63,12709.28,12525.54
2008-04-01,12539.8,12521.84,12779.14,12656.42
2008-04-02,12836.41,12836.41,13189.36,13189.36
2008-04-03,13190.16,13137.1,13389.9,13389.9
2008-04-04,13286.35,13220.0,13360.81,13293.22
2008-04-07,13240.56,13228.86,13485.9,13450.23
2008-04-08,13373.96,13225.76,13402.91,13250.43
2008-04-09,13295.16,12998.54,13348.38,13111.89
2008-04-10,13029.81,12898.49,13062.46,12945.3
2008-04-11,13061.77,13040.35,13329.4,13323.73
2008-04-14,13132.67,12858.63,13132.67,12917.51
2008-04-15,12952.65,12875.92,13052.82,12990.58
2008-04-16,13130.66,13112.07,13222.43,13146.13
2008-04-17,13315.83,13313.06,13495.94,13398.3
2008-04-18,13426.26,13323.74,13485.04,13476.45
2008-04-21,13639.85,13639.77,13739.44,13696.55
2008-04-22,13587.51,13519.12,13608.17,13547.82
2008-04-23,13455.56,13449.04,13717.05,13579.16
2008-04-24,13613.83,13497.16,13654.78,13540.87
2008-04-25,13614.53,13614.53,13886.37,13863.47
2008-04-28,13907.97,13745.61,14003.28,13894.37
2008-04-30,13802.94,13766.24,13976.1,13849.99
2008-05-01,13802.59,13727.07,13884.63,13766.86
2008-05-02,13944.26,13944.26,14072.92,14049.26
2008-05-07,14147.57,14022.79,14208.67,14102.48
2008-05-08,14008.19,13930.28,14036.31,13943.26
2008-05-09,13941.3,13639.99,13946.51,13655.34
2008-05-12,13565.91,13540.68,13793.41,13743.36
2008-05-13,13814.39,13734.5,13976.92,13953.73
2008-05-14,13961.96,13877.4,14121.94,14118.55
2008-05-15,14167.02,14167.02,14352.84,14251.74
2008-05-16,14363.62,14194.91,14392.53,14219.48
2008-05-19,14294.52,14219.08,14343.19,14269.61
2008-05-20,14220.12,14121.92,14286.67,14160.09
2008-05-21,14002.52,13847.18,14041.24,13926.3
2008-05-22,13772.65,13658.02,13984.81,13978.46
2008-05-23,13945.1,13925.38,14157.24,14012.2
2008-05-26,13875.98,13670.92,13883.51,13690.19
2008-05-27,13750.82,13750.82,13931.23,13893.31
2008-05-28,13937.14,13665.57,13979.39,13709.44
2008-05-29,13832.65,13832.65,14147.89,14124.47
2008-05-30,14195.66,14192.17,14366.63,14338.54
2008-06-02,14342.96,14189.97,14461.03,14440.14
2008-06-03,14275.61,14127.75,14289.47,14209.17
2008-06-04,14270.07,14250.11,14435.57,14435.57
2008-06-05,14392.59,14262.02,14392.59,14341.12
2008-06-06,14530.36,14489.44,14601.27,14489.44
2008-06-09,14275.34,14117.79,14278.84,14181.38
2008-06-10,14281.36,13983.56,14308.89,14021.17
2008-06-11,14137.54,13993.57,14194.48,14183.48
2008-06-12,14010.32,13826.07,14010.32,13888.6
2008-06-13,14011.12,13810.38,14041.34,13973.73
2008-06-16,14118.23,14103.5,14369.09,14354.37
2008-06-17,14387.0,14299.67,14387.0,14348.37
2008-06-18,14301.36,14301.36,14469.99,14452.82
2008-06-19,14324.71,14069.16,14324.71,14130.17
2008-06-20,14171.02,13903.21,14190.0,13942.08
2008-06-23,13769.44,13667.84,13920.75,13857.47
2008-06-24,13766.28,13738.39,13877.49,13849.56
2008-06-25,13820.78,13635.68,13833.23,13829.92
2008-06-26,13845.41,13798.05,13950.56,13822.32
2008-06-27,13605.26,13453.35,13605.56,13544.36
2008-06-30,13584.51,13454.28,13598.48,13481.38
2008-07-01,13514.86,13448.35,13576.41,13463.2
2008-07-02,13489.87,13247.05,13489.87,13286.37
2008-07-03,13161.78,13118.89,13326.95,13265.4
2008-07-04,13285.49,13135.46,13288.55,13237.89
2008-07-07,13212.8,13169.55,13409.3,13360.04
2008-07-08,13286.5,12984.54,13294.97,13033.1
2008-07-09,13169.89,13038.77,13284.65,13052.13
2008-07-10,12934.31,12930.32,13139.85,13067.21
